industry_code_x,industry_code_y,dem_corr,edge_tuple,edge_tuple_rev
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Reparacao e manutencao de equipamentos de informatica e comunicacao e de objetos pessoais e domesticos' in 'All occupations'',0.166018258604,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Reparacao e manutencao de equipamentos de informatica e comunicacao e de objetos pessoais e domesticos' in 'All occupations''"")","(""Wages of ''Reparacao e manutencao de equipamentos de informatica e comunicacao e de objetos pessoais e domesticos' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Atividades esportivas e de recreacao e lazer' in 'All occupations'',0.164934576635,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Atividades esportivas e de recreacao e lazer' in 'All occupations''"")","(""Wages of ''Atividades esportivas e de recreacao e lazer' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Correio e outras atividades de entrega' in 'All occupations'',0.164774391927,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Correio e outras atividades de entrega' in 'All occupations''"")","(""Wages of ''Correio e outras atividades de entrega' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',"Wages of ''Servicos de escritorio, de apoio administrativo e outros servicos prestados as empresas' in 'All occupations''",0.163812546311,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Servicos de escritorio, de apoio administrativo e outros servicos prestados as empresas' in 'All occupations''"")","(""Wages of ''Servicos de escritorio, de apoio administrativo e outros servicos prestados as empresas' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',"Wages of ''Atividades auxiliares dos servicos financeiros, seguros, previdencia complementar e planos de saude' in 'All occupations''",0.163373166462,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Atividades auxiliares dos servicos financeiros, seguros, previdencia complementar e planos de saude' in 'All occupations''"")","(""Wages of ''Atividades auxiliares dos servicos financeiros, seguros, previdencia complementar e planos de saude' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',"Wages of ''Seguros, resseguros, previdencia complementar e planos de saude' in 'All occupations''",0.162649843958,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Seguros, resseguros, previdencia complementar e planos de saude' in 'All occupations''"")","(""Wages of ''Seguros, resseguros, previdencia complementar e planos de saude' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Impressao e reproducao de gravacoes' in 'All occupations'',0.159644011975,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Impressao e reproducao de gravacoes' in 'All occupations''"")","(""Wages of ''Impressao e reproducao de gravacoes' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Outras atividades de servicos pessoais' in 'All occupations'',0.157647782358,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Outras atividades de servicos pessoais' in 'All occupations''"")","(""Wages of ''Outras atividades de servicos pessoais' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Atividades de servicos financeiros' in 'All occupations'',0.15658988002,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Atividades de servicos financeiros' in 'All occupations''"")","(""Wages of ''Atividades de servicos financeiros' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',"Wages of ''Atividades de vigilancia, seguranca e investigacao' in 'All occupations''",0.154346898558,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Atividades de vigilancia, seguranca e investigacao' in 'All occupations''"")","(""Wages of ''Atividades de vigilancia, seguranca e investigacao' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Edicao e edicao integrada a impressao' in 'All occupations'',0.152997639319,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Edicao e edicao integrada a impressao' in 'All occupations''"")","(""Wages of ''Edicao e edicao integrada a impressao' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Publicidade e pesquisa de mercado' in 'All occupations'',0.152507427471,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Publicidade e pesquisa de mercado' in 'All occupations''"")","(""Wages of ''Publicidade e pesquisa de mercado' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Atividades de atencao a saude humana' in 'All occupations'',0.149994656066,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Atividades de atencao a saude humana' in 'All occupations''"")","(""Wages of ''Atividades de atencao a saude humana' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Transporte terrestre' in 'All occupations'',0.146023249149,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Transporte terrestre' in 'All occupations''"")","(""Wages of ''Transporte terrestre' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Servicos especializados para construcao' in 'All occupations'',0.137459611568,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Servicos especializados para construcao' in 'All occupations''"")","(""Wages of ''Servicos especializados para construcao' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',Wages of ''Alugueis nao-imobiliarios e gestao de ativos intangiveis nao-financeiros' in 'All occupations'',0.137251819757,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Alugueis nao-imobiliarios e gestao de ativos intangiveis nao-financeiros' in 'All occupations''"")","(""Wages of ''Alugueis nao-imobiliarios e gestao de ativos intangiveis nao-financeiros' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
Wages of ''Atividades imobiliarias' in 'All occupations'',"Wages of ''Agencias de viagens, operadores turisticos e servicos de reservas' in 'All occupations''",0.136711304168,"(""Wages of ''Atividades imobiliarias' in 'All occupations''"", ""Wages of ''Agencias de viagens, operadores turisticos e servicos de reservas' in 'All occupations''"")","(""Wages of ''Agencias de viagens, operadores turisticos e servicos de reservas' in 'All occupations''"", ""Wages of ''Atividades imobiliarias' in 'All occupations''"")"
"Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''","Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''",0.276059054096,"(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")","(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")"
"Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''","Wages of ''Agricultura, pecuaria e servicos relacionados' in 'All occupations''",0.272215259812,"(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Agricultura, pecuaria e servicos relacionados' in 'All occupations''"")","(""Wages of ''Agricultura, pecuaria e servicos relacionados' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")"
"Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''",Wages of ''Comercio e reparacao de veiculos automotores e motocicletas' in 'All occupations'',0.252353928551,"(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Comercio e reparacao de veiculos automotores e motocicletas' in 'All occupations''"")","(""Wages of ''Comercio e reparacao de veiculos automotores e motocicletas' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")"
"Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''",Wages of ''Educacao' in 'All occupations'',0.237509116908,"(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Educacao' in 'All occupations''"")","(""Wages of ''Educacao' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")"
"Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''",Wages of ''Comercio varejista' in 'All occupations'',0.226284758872,"(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Comercio varejista' in 'All occupations''"")","(""Wages of ''Comercio varejista' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")"
"Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''",Wages of ''Fabricacao de produtos alimenticios' in 'All occupations'',0.222759771135,"(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Fabricacao de produtos alimenticios' in 'All occupations''"")","(""Wages of ''Fabricacao de produtos alimenticios' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")"
"Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''",Wages of ''Atividades de servicos financeiros' in 'All occupations'',0.216870799755,"(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Atividades de servicos financeiros' in 'All occupations''"")","(""Wages of ''Atividades de servicos financeiros' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")"
"Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''",Wages of ''Atividades de atencao a saude humana' in 'All occupations'',0.208512505703,"(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Atividades de atencao a saude humana' in 'All occupations''"")","(""Wages of ''Atividades de atencao a saude humana' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")"
"Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''",Wages of ''Atividades de radio e de televisao' in 'All occupations'',0.205604252427,"(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Atividades de radio e de televisao' in 'All occupations''"")","(""Wages of ''Atividades de radio e de televisao' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")"
"Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''",Wages of ''Reparacao e manutencao de equipamentos de informatica e comunicacao e de objetos pessoais e domesticos' in 'All occupations'',0.200919917056,"(""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"", ""Wages of ''Reparacao e manutencao de equipamentos de informatica e comunicacao e de objetos pessoais e domesticos' in 'All occupations''"")","(""Wages of ''Reparacao e manutencao de equipamentos de informatica e comunicacao e de objetos pessoais e domesticos' in 'All occupations''"", ""Wages of ''Atividades juridicas, de contabilidade e de auditoria' in 'All occupations''"")"
