1,custom_id3,CLAE 3,Descripción CLAE 3,CLAE ID 2,Ramas,Descripción,letra,clanae,sector,dpe,dígitos,sector.1,CIIU ID CI4,CIIU label CI4,CIIU ID CI2,CIIU ID CI1,CIIU ID CI0
1031.0,771.0,772.0,Alquiler De Efectos Personales Y Enseres Domésticos,71.0,7120.0,Alquiler de maquinaria y equipo n.c.p.,,,,,,,7721.0,Alquiler y arrendamiento de equipo recreativo y deportivo,77.0,14.0,0.0
1032.0,771.0,772.0,Alquiler De Efectos Personales Y Enseres Domésticos,71.0,7120.0,Alquiler de maquinaria y equipo n.c.p.,,,,,,,7722.0,Alquiler de videos y discos ,77.0,14.0,0.0
1033.0,771.0,772.0,Alquiler De Efectos Personales Y Enseres Domésticos,71.0,7120.0,Alquiler de maquinaria y equipo n.c.p.,,,,,,,7729.0,Alquiler y arrendamiento de otros efectos personales y enseres domesticos n.c.p.,77.0,14.0,0.0
1034.0,771.0,772.0,Alquiler De Efectos Personales Y Enseres Domésticos,71.0,7120.0,Alquiler de maquinaria y equipo n.c.p.,,,,,,,7730.0,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",77.0,14.0,0.0
1035.0,771.0,773.0,"Alquiler De Maquinaria Y Equipo Ncp, Sin Personal",71.0,,,K,713,713,713,3,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,
1036.0,774.0,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,71.0,7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,,,7740.0,"Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",77.0,14.0,0.0
1037.0,781.0,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,71.0,7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,,,7810.0,Actividades de agencias de empleo,78.0,14.0,0.0
1038.0,781.0,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,71.0,7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,,,7820.0,Actividades de agencias de empleo temporal,78.0,14.0,0.0
1039.0,781.0,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,71.0,7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,,,7830.0,Otras actividades de suministro de recurso humano,78.0,14.0,0.0
1040.0,,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,,7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,,,,,,,
1041.0,,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,,7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,,,,,,,
1042.0,,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,,7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,,,,,,,
1043.0,,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,,7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,,,,,,,
1044.0,,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,,7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,,,,,,,
1045.0,,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,,7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,,,,,,,,,,,
1046.0,,,,73.0,,,K,73,73,73,2,Investigación y desarrollo,,,,,
1047.0,720.0,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,73.0,,,K,,Sector Privado,A73,3,Investigación y desarrollo en el sector privado,,,,,
1048.0,720.0,774.0,Arrendamiento Y Gestión De Bienes Intangibles No Financieros,73.0,,,K,,Sector Público,B73,3,Investigación y desarrollo en el sector público,,,,,
1049.0,720.0,721.0,Investigación Y Desarrollo Experimental En El Campo De La Ingeniería Y De Las Ciencias Exactas Y Naturales,73.0,7300.0,Investigación y desarrollo,,,,,,,7210.0,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingenieria ,72.0,13.0,0.0
1050.0,720.0,722.0,Investigación  Y Desarrollo Experimental En El Campo De Las Ciencias Sociales Y Las Humanidades,73.0,7300.0,Investigación y desarrollo,,,,,,,7220.0,Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades,72.0,13.0,0.0
1051.0,,,,74.0,,,K,74,74,74,2,Otras actividades empresariales,,,,,
1052.0,781.0,722.0,Investigación  Y Desarrollo Experimental En El Campo De Las Ciencias Sociales Y Las Humanidades,74.0,,,K,741,741,741,3,"Actividades jurídicas y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercado y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión",,,,,
1053.0,781.0,691.0,Servicios Jurídicos,74.0,7410.0,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión ",K,7411,7411,7411,4,Actividades jurídicas,6910.0,Actividades juridicas,69.0,13.0,0.0
1054.0,781.0,692.0,"Servicios De Contabilidad, Auditoría Y Asesoría Fiscal",74.0,7410.0,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión ",K,7412,7412,7412,4,"Actividades de contabilidad y teneduría de libros, auditoría y asesoría fiscal",6920.0,"Actividades de contabilidad, teneduria de libros, auditoria financiera y asesoria tributaria",69.0,13.0,0.0
1055.0,781.0,732.0,"Estudio De Mercado, Realización De Encuestas De Opinión Pública",74.0,7410.0,"Servicios jurídicos y de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos; estudios de mercados y realización de encuestas de opinión pública; asesoramiento empresarial y en materia de gestión ",K,7413,7413,"7413,4,5,9",4,Investigación de mercado y realización de encuestas de opinión pública.    Actividades de asesoramiento empresarial y en materia de gestión.    Servicios de gerenciamiento de empresas e instituciones de salud; servicios de auditoria y medicina legal; servicio de asesoramiento farmacéutico.    Asesoramineto empresarial n.c.p.,7320.0,Estudios de mercado y realizacion de encuestas de opinion publica,73.0,13.0,0.0
1056.0,711.0,711.0,Servicios De Arquitectura E Ingeniería Y Servicios Técnicos Ncp,74.0,,,K,742,742,742,3,Actividades de arquitectura e ingeniería y actividades conexas de asesoramiento técnico,7110.0,Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,71.0,13.0,0.0
1057.0,781.0,712.0,Ensayos Y Análisis Técnicos,74.0,7422.0,Ensayos y análisis técnicos,,,,,,,7120.0,Ensayos y analisis tecnicos,71.0,13.0,0.0
1058.0,731.0,731.0,Servicios De Publicidad,74.0,,,K,743,743,743,3,Publicidad,7310.0,Publicidad,73.0,13.0,0.0
1059.0,781.0,702.0,"Servicios De Asesoramiento, Dirección Y Gestión Empresarial",74.0,7430.0,Servicios de publicidad,,,,,,,,,,,
1060.0,781.0,829.0,Servicios Empresariales Ncp,74.0,,,K,749,749,749,3,Actividades empresariales n.c.p.,,,,,
1061.0,781.0,829.0,Servicios Empresariales Ncp,74.0,7430.0,Servicios de publicidad,,,,,,,7010.0,Actividades de administracion empresarial,70.0,13.0,0.0
1062.0,781.0,829.0,Servicios Empresariales Ncp,74.0,7430.0,Servicios de publicidad,,,,,,,7020.0,Actividades de consultaria de gestion,70.0,13.0,0.0
1063.0,800.0,829.0,Servicios Empresariales Ncp,74.0,7430.0,Servicios de publicidad,,,,,,,8010.0,Actividades de seguridad privada,80.0,14.0,0.0
1064.0,800.0,780.0,Obtención Y Dotación De Personal,74.0,7491.0,Obtención y dotación de personal,K,7491,7491,7491,4,Obtención y dotación de personal,,,,,
1065.0,800.0,801.0,Servicios De Seguridad E Investigación,74.0,7492.0,Servicios de investigación y seguridad,K,7492,7492,7492,4,Actividades de investigación y seguridad,8020.0,Actividades de servicios de sistemas de seguridad,80.0,14.0,0.0
1066.0,,801.0,Servicios De Seguridad E Investigación,74.0,7492.0,Servicios de investigación y seguridad,K,,,,,,8030.0,Actividades de detectives e investigadores privados,80.0,14.0,0.0
1067.0,,811.0,Servicios De Seguridad E Investigación,74.0,7492.0,Servicios de investigación y seguridad,K,,,,,,8110.0,Actividades combinadas de apoyo a instalaciones,81.0,14.0,0.0
1068.0,800.0,812.0,Servicios De Limpieza De Edificios,74.0,7493.0,Servicios de limpieza de edificios ,K,7493,7493,7493,4,Actividades de limpieza de edificios,8121.0,Limpieza general interior de edificios,81.0,14.0,0.0
1069.0,800.0,812.0,Servicio Combinado De Apoyo A Edificios,74.0,7493.0,Servicios de limpieza de edificios ,,,,,,,8129.0,Otras actividades de limpieza de edificios e instalaciones industriales,81.0,14.0,0.0
1070.0,800.0,813.0,Servicios De Jardinería Y Mantenimiento De Espacios Verdes,74.0,7493.0,Servicios de limpieza de edificios ,,,,,,,8130.0,Actividades de paisajismo y servicios de mantenimiento conexos,81.0,14.0,0.0
1071.0,741.0,741.0,Servicios De Diseño Especializado,74.0,7493.0,Servicios de limpieza de edificios ,,,,,,,7410.0,Actividades especializadas de diseno ,74.0,13.0,0.0
1072.0,742.0,742.0,Servicios De Fotografía,74.0,7494.0,Servicios de fotografía ,K,7494,7494,7494,4,Actividades de fotografía,7420.0,Actividades de fotografia,74.0,13.0,0.0
1073.0,781.0,749.0,"Actividades Profesionales, Científicas Y Técnicas Ncp",74.0,7494.0,Servicios de fotografía ,,,,,,,7490.0,"Otras actividades profesionales, cientificas y tecnicas n.c.p.",74.0,13.0,0.0
1074.0,781.0,821.0,Servicios De Apoyo A La Administración De Oficinas Y Empresas,74.0,7494.0,Servicios de fotografía ,,,,,,,8211.0,Actividades combinadas de servicios administrativos de oficina,82.0,14.0,0.0
1075.0,781.0,821.0,Servicios De Apoyo A La Administración De Oficinas Y Empresas,74.0,7496.0,"Servicios de impresión heliográfica, fotocopia y otras formas de reproducciones ",K,7496,7496,7496,4,"Servicios de impresión heliográfica, fotocopia y otras formas de reproducciones.",8219.0,"Fotocopiado, preparacion de documentos y otras actividades especializadas de apoyo a oficina",82.0,14.0,0.0
1076.0,781.0,822.0,Servicios De Call Center,74.0,7496.0,"Servicios de impresión heliográfica, fotocopia y otras formas de reproducciones ",,,,,,,8220.0,Actividades de centros de llamadas (call center),82.0,14.0,0.0
1077.0,781.0,823.0,"Servicios De Organización De Convenciones Y Exposiciones Comerciales, Excepto Culturales Y Deportivos",74.0,7496.0,"Servicios de impresión heliográfica, fotocopia y otras formas de reproducciones ",,,,,,,8230.0,Organizacion de convenciones y eventos comerciales,82.0,14.0,0.0
1078.0,800.0,823.0,"Servicios De Organización De Convenciones Y Exposiciones Comerciales, Excepto Culturales Y Deportivos",74.0,7496.0,"Servicios de impresión heliográfica, fotocopia y otras formas de reproducciones ",,,,,,,8291.0,Actividades de agencias de cobranza y oficinas de calificacion crediticia,82.0,14.0,0.0
1079.0,800.0,823.0,"Servicios De Organización De Convenciones Y Exposiciones Comerciales, Excepto Culturales Y Deportivos",74.0,7499.0,Servicios empresariales n.c.p.,K,7499,7499,7499,4,Otras actividades empresariales n.c.p.,8299.0,Otras actividades de servicio de apoyo a las empresas n.c.p.,82.0,14.0,0.0
1080.0,800.0,823.0,"Servicios De Organización De Convenciones Y Exposiciones Comerciales, Excepto Culturales Y Deportivos",74.0,7495.0,Servicios de envase y empaque ,K,7495,7495,7495,4,Actividades de envase y empaque,8292.0,Actividades de envase y empaque,82.0,14.0,0.0
1081.0,,,,,,,L,L,L,L,Letra,"ADMINISTRACIÓN PÚBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA",,,,,
1082.0,,,,75.0,,,L,75,75,75,2,"Administración pública, defensa y seguridad social obligatoria",,,,,
1083.0,800.0,841.0,Servicios De La Administración Pública,75.0,,,L,751,751,751,3,Servicios de la Administración Pública,,,,,
1084.0,800.0,841.0,Servicios De La Administración Pública,75.0,7500.0,Agencias de empleo temporario,,,,,,,8411.0,Actividades legislativas de la administracion publica,84.0,15.0,0.0
1085.0,800.0,841.0,Servicios De La Administración Pública,75.0,7500.0,Agencias de empleo temporario,,,,,,,8412.0,Actividades ejecutivas de la administracion publica,84.0,15.0,0.0
1086.0,800.0,841.0,Servicios De La Administración Pública,75.0,7500.0,Agencias de empleo temporario,L,7511,7511,7511,4,Servicios Generales de la Administración Pública,,,,,
1087.0,800.0,841.0,Servicios De La Administración Pública,75.0,7500.0,Agencias de empleo temporario,L,7512,7512,7512,4,"Servicios para la regulación de las actividades sanitarias, educativas, culturales, y restantes servicios sociales, excepto seguridad social obligatoria",8413.0,"Regulacion de las actividades de organismos que prestan servicios de salud, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social ",84.0,15.0,0.0
1088.0,800.0,841.0,Servicios De La Administración Pública,75.0,7500.0,Agencias de empleo temporario,L,7513,7513,7513,4,Servicios para la regulación de la actividad económica,8414.0,Actividades reguladoras y facilitadoras de la actividad economica,84.0,15.0,0.0
1089.0,800.0,841.0,Servicios De La Administración Pública,75.0,7500.0,Agencias de empleo temporario,L,7519,7519,7519,4,Servicios Auxiliares para los servicios generales de la Administración Pública n.c.p,8415.0,Actividades de los otros organos de control,84.0,15.0,0.0
1090.0,800.0,842.0,Prestación Pública De Servicios A La Comunidad En General,75.0,,,L,752,752,752,3,Prestacion Pública de servicios a la comunidad en general,,,,,
1091.0,800.0,842.0,Prestación Pública De Servicios A La Comunidad En General,75.0,7500.0,Agencias de empleo temporario,L,7521,7521,7521,4,Servicios de Asuntos Exteriores,8421.0,Relaciones exteriores ,84.0,15.0,0.0
1092.0,800.0,842.0,Prestación Pública De Servicios A La Comunidad En General,75.0,7500.0,Agencias de empleo temporario,L,7522,7522,7522,4,Servicios de Defensa,8422.0,Actividades de defensa,84.0,15.0,0.0
1093.0,800.0,842.0,Prestación Pública De Servicios A La Comunidad En General,75.0,7500.0,Agencias de empleo temporario,L,7523,7523,7523,4,Servicios de Justicia,8424.0,Administracion de justicia,84.0,15.0,0.0
1094.0,800.0,842.0,Prestación Pública De Servicios A La Comunidad En General,75.0,7500.0,Agencias de empleo temporario,L,7524,7524,7524,4,Servicios para el orden público y la seguridad,8423.0,Orden publico y actividades de seguridad,84.0,15.0,0.0
1095.0,800.0,842.0,Prestación Pública De Servicios A La Comunidad En General,75.0,7500.0,Agencias de empleo temporario,L,7525,7525,7525,4,Servicios de Protección Civil,,,,,
1096.0,800.0,843.0,"Servicios De La Seguridad Social Obligatoria, Excepto Obras Sociales",75.0,,,L,753,735,735,3,Servicios de la seguridad social obligatoria,,,,,
1097.0,800.0,843.0,"Servicios De La Seguridad Social Obligatoria, Excepto Obras Sociales",75.0,7500.0,Agencias de empleo temporario,L,7530,7530,7530,4,Servicios de la seguridad social obligatoria ,8430.0,Actividades de planes de seguridad social de afiliacion obligatoria,84.0,15.0,0.0
1098.0,,,,,,,M,M,M,M,Letra,ENSEÑANZA,,,,,
1099.0,,,,80.0,,,M,80,,80,2,Enseñanza Pública,,,,,
1100.0,850.0,851.0,Enseñanza Inicial Y Primaria,80.0,,,M,801,,801,3,Enseñanza inicial y primaria.,,,,,
1101.0,850.0,851.0,Enseñanza Inicial Y Primaria,80.0,8000.0,Enseñanza,M,8010,,8010,4,Enseñanza inicial y primaria.,8511.0,Educacion de la primera infancia,85.0,16.0,0.0
1102.0,850.0,851.0,Enseñanza Inicial Y Primaria,80.0,8000.0,Enseñanza,M,8010.1,,8010.1,5,Guarderías y jardines maternales.,8512.0,Educacion preescolar,85.0,16.0,0.0
1103.0,850.0,851.0,Enseñanza Inicial Y Primaria,80.0,8000.0,Enseñanza,M,8010.2,,8010.2,5,"Enseñanza inicial, jardín de infantes y primaria.",8513.0,Educacion basica primaria,85.0,16.0,0.0
1104.0,850.0,852.0,Enseñanza Secundaria,80.0,,,M,802,,802,3,Enseñanza secundaria.,,,,,
1105.0,850.0,852.0,Enseñanza Secundaria,80.0,8000.0,Enseñanza,M,8021,,8021,4,Enseñanza secundaria de formación general.,8521.0,Educacion basica secundaria ,85.0,16.0,0.0
1106.0,850.0,852.0,Enseñanza Secundaria,80.0,8000.0,Enseñanza,M,8021.0,,8021.0,5,Enseñanza secundaria de formación general.,8522.0,Educacion media academica,85.0,16.0,0.0
1107.0,850.0,852.0,Enseñanza Secundaria,80.0,8000.0,Enseñanza,M,8022,,8022,4,Enseñanza secundaria de formación técnica y profesional.,8523.0,Educacion media tecnica y de formacion laboral,85.0,16.0,0.0
1108.0,850.0,852.0,Enseñanza Secundaria,80.0,8000.0,Enseñanza,M,8022.0,,8022.0,5,Enseñanza secundaria de formación técnica y profesional.,8530.0,Establecimientos que combinan diferentes niveles de educacion ,85.0,16.0,0.0
1109.0,850.0,853.0,Enseñanza Superior Y Formación De Posgrado,80.0,,,M,803,,803,3,Enseñanza superior y formación de postgrado.,,,,,
1110.0,850.0,853.0,Enseñanza Superior Y Formación De Posgrado,80.0,8000.0,Enseñanza,M,803.1,,803.1,4,Enseñanza  terciaria.,8541.0,Educacion tecnica profesional,85.0,16.0,0.0
1111.0,850.0,853.0,Enseñanza Superior Y Formación De Posgrado,80.0,8000.0,Enseñanza,M,803.10,,803.10,5,Enseñanza  terciaria.,8542.0,Educacion tecnologica,85.0,16.0,0.0
